task_run__calibration,task_run__created,task_run__finish_time,task_run__id,task_run__info,task_run__project_id,task_run__task_id,task_run__timeout,task_run__user_id,task_run__user_ip,task_runinfo__ebolaallprotective,task_runinfo__ebolaanyprotective,task_runinfo__ebolacleaning,task_runinfo__ebolapeople,task_runinfo__img,task_runinfo__isMigrated,task_runinfo__son_app_id,task_runinfo__task_id
None,2015-04-30T20:29:44.596070,2015-04-30T20:29:44.596084,831,"{""son_app_id"": 40, ""img"": ""https://farm4.staticflickr.com/3912/14770269674_63a555e566_b.jpg"", ""task_id"": 573, ""ebolaallprotective"": """", ""ebolapeople"": """", ""ebolaanyprotective"": """", ""ebolacleaning"": """", ""isMigrated"": true}",27,573,None,None,86.152.94.73,,,,,https://farm4.staticflickr.com/3912/14770269674_63a555e566_b.jpg,TRUE,40,573
None,2015-05-05T17:39:48.616159,2015-05-05T17:39:48.616174,832,"{""son_app_id"": 40, ""img"": ""https://farm4.staticflickr.com/3851/14770283734_cb6c34e052_b.jpg"", ""task_id"": 554, ""ebolaallprotective"": ""Yes"", ""ebolapeople"": ""Yes"", ""ebolaanyprotective"": ""Yes"", ""ebolacleaning"": ""No"", ""isMigrated"": true}",27,554,None,None,85.210.105.128,Yes,Yes,No,Yes,https://farm4.staticflickr.com/3851/14770283734_cb6c34e052_b.jpg,TRUE,40,554
None,2015-04-30T20:30:10.276316,2015-04-30T20:30:10.276332,838,"{""son_app_id"": 40, ""img"": ""https://farm6.staticflickr.com/5588/14772299882_c49c3a0c5d_b.jpg"", ""task_id"": 565, ""ebolaallprotective"": ""Yes"", ""ebolapeople"": ""Yes"", ""ebolaanyprotective"": ""Yes"", ""ebolacleaning"": ""Yes"", ""isMigrated"": true}",27,565,None,None,86.152.94.73,Yes,Yes,Yes,Yes,https://farm6.staticflickr.com/5588/14772299882_c49c3a0c5d_b.jpg,TRUE,40,565
None,2015-05-05T17:36:00.022960,2015-05-05T17:36:00.022978,839,"{""son_app_id"": 40, ""img"": ""https://farm3.staticflickr.com/2929/14772648475_5b1f76527f_b.jpg"", ""task_id"": 548, ""ebolaallprotective"": ""No"", ""ebolapeople"": ""Yes"", ""ebolaanyprotective"": ""Yes"", ""ebolacleaning"": ""No"", ""isMigrated"": true}",27,548,None,None,85.210.105.128,No,Yes,No,Yes,https://farm3.staticflickr.com/2929/14772648475_5b1f76527f_b.jpg,TRUE,40,548
None,2015-04-30T20:30:47.336355,2015-04-30T20:30:47.336382,847,"{""son_app_id"": 40, ""img"": ""https://farm3.staticflickr.com/2940/14772318382_3db8c2f134_b.jpg"", ""task_id"": 555, ""ebolaallprotective"": ""Yes"", ""ebolapeople"": ""Yes"", ""ebolaanyprotective"": ""Yes"", ""ebolacleaning"": ""Yes"", ""isMigrated"": true}",27,555,None,None,86.152.94.73,Yes,Yes,Yes,Yes,https://farm3.staticflickr.com/2940/14772318382_3db8c2f134_b.jpg,TRUE,40,555
None,2015-05-05T18:22:44.772278,2015-05-05T18:22:44.772310,861,"{""son_app_id"": 40, ""img"": ""https://farm3.staticflickr.com/2902/14586163497_fe8a24f7ca_b.jpg"", ""task_id"": 566, ""ebolaallprotective"": ""No"", ""ebolapeople"": ""Yes"", ""ebolaanyprotective"": ""Yes"", ""ebolacleaning"": ""Yes"", ""isMigrated"": true}",27,566,None,199,None,No,Yes,Yes,Yes,https://farm3.staticflickr.com/2902/14586163497_fe8a24f7ca_b.jpg,TRUE,40,566
None,2015-05-05T18:22:56.714733,2015-05-05T18:22:56.714769,862,"{""son_app_id"": 40, ""img"": ""https://farm3.staticflickr.com/2927/14749881476_cf52059486_b.jpg"", ""task_id"": 550, ""ebolaallprotective"": ""No"", ""ebolapeople"": ""Yes"", ""ebolaanyprotective"": ""Yes"", ""ebolacleaning"": ""Yes"", ""isMigrated"": true}",27,550,None,199,None,No,Yes,Yes,Yes,https://farm3.staticflickr.com/2927/14749881476_cf52059486_b.jpg,TRUE,40,550
None,2015-05-05T18:23:16.333528,2015-05-05T18:23:16.333556,863,"{""son_app_id"": 40, ""img"": ""https://c2.staticflickr.com/4/3954/15619601251_4d091aed6b.jpg"", ""task_id"": 575, ""ebolaallprotective"": ""Yes"", ""ebolapeople"": ""Yes"", ""ebolaanyprotective"": ""Yes"", ""ebolacleaning"": ""No"", ""isMigrated"": true}",27,575,None,199,None,Yes,Yes,No,Yes,https://c2.staticflickr.com/4/3954/15619601251_4d091aed6b.jpg,TRUE,40,575
None,2015-05-05T18:24:35.661045,2015-05-05T18:24:35.661072,864,"{""son_app_id"": 40, ""img"": ""https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/PPE_demonstration.jpg/800px-PPE_demonstration.jpg"", ""task_id"": 567, ""ebolaallprotective"": ""No"", ""ebolapeople"": ""Yes"", ""ebolaanyprotective"": ""Yes"", ""ebolacleaning"": ""No"", ""isMigrated"": true}",27,567,None,199,None,No,Yes,No,Yes,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/PPE_demonstration.jpg/800px-PPE_demonstration.jpg,TRUE,40,567
None,2015-05-05T18:24:53.473984,2015-05-05T18:24:53.474011,865,"{""son_app_id"": 40, ""img"": ""https://upload.wikimedia.org/wikipedia/commons/thumb/e/eb/PPE_Training_%282%29.jpg/600px-PPE_Training_%282%29.jpg"", ""task_id"": 551, ""ebolaallprotective"": ""No"", ""ebolapeople"": ""Yes"", ""ebolaanyprotective"": ""Yes"", ""ebolacleaning"": ""No"", ""isMigrated"": true}",27,551,None,199,None,No,Yes,No,Yes,https://upload.wikimedia.org/wikipedia/commons/thumb/e/eb/PPE_Training_%282%29.jpg/600px-PPE_Training_%282%29.jpg,TRUE,40,551
None,2015-05-05T18:22:33.273579,2015-05-05T18:22:33.273593,880,"{""son_app_id"": 40, ""img"": ""https://farm4.staticflickr.com/3864/14769458221_d947c0db80_b.jpg"", ""task_id"": 574, ""ebolaallprotective"": ""Yes"", ""ebolapeople"": ""Yes"", ""ebolaanyprotective"": ""Yes"", ""ebolacleaning"": ""No"", ""isMigrated"": true}",27,574,None,199,None,Yes,Yes,No,Yes,https://farm4.staticflickr.com/3864/14769458221_d947c0db80_b.jpg,TRUE,40,574
None,2015-05-07T21:38:30.674088,2015-05-07T21:38:30.674122,882,"{""son_app_id"": 40, ""img"": ""https://farm4.staticflickr.com/3851/14770283734_cb6c34e052_b.jpg"", ""task_id"": 554, ""ebolaallprotective"": ""No"", ""ebolapeople"": ""Yes"", ""ebolaanyprotective"": ""Yes"", ""ebolacleaning"": ""Unknown"", ""isMigrated"": true}",27,554,None,None,174.68.88.47,No,Yes,Unknown,Yes,https://farm4.staticflickr.com/3851/14770283734_cb6c34e052_b.jpg,TRUE,40,554
None,2015-05-05T18:21:46.803406,2015-05-05T18:21:46.803420,914,"{""son_app_id"": 40, ""img"": ""https://farm6.staticflickr.com/5581/14586200430_a71ff808d4_b.jpg"", ""task_id"": 549, ""ebolaallprotective"": ""No"", ""ebolapeople"": ""Yes"", ""ebolaanyprotective"": ""No"", ""ebolacleaning"": ""No"", ""isMigrated"": true}",27,549,None,199,None,No,No,No,Yes,https://farm6.staticflickr.com/5581/14586200430_a71ff808d4_b.jpg,TRUE,40,549
None,2015-05-07T21:38:55.376322,2015-05-07T21:38:55.376338,915,"{""son_app_id"": 40, ""img"": ""https://farm4.staticflickr.com/3912/14770269674_63a555e566_b.jpg"", ""task_id"": 573, ""ebolaallprotective"": ""Yes"", ""ebolapeople"": ""Yes"", ""ebolaanyprotective"": ""Yes"", ""ebolacleaning"": ""No"", ""isMigrated"": true}",27,573,None,None,174.68.88.47,Yes,Yes,No,Yes,https://farm4.staticflickr.com/3912/14770269674_63a555e566_b.jpg,TRUE,40,573
None,2015-05-05T18:19:41.063683,2015-05-05T18:19:41.063711,959,"{""son_app_id"": 40, ""img"": ""https://farm3.staticflickr.com/2929/14772648475_5b1f76527f_b.jpg"", ""task_id"": 548, ""ebolaallprotective"": ""No"", ""ebolapeople"": ""Yes"", ""ebolaanyprotective"": ""Yes"", ""ebolacleaning"": ""No"", ""isMigrated"": true}",27,548,None,199,None,No,Yes,No,Yes,https://farm3.staticflickr.com/2929/14772648475_5b1f76527f_b.jpg,TRUE,40,548
None,2015-05-05T18:20:11.809429,2015-05-05T18:20:11.809458,960,"{""son_app_id"": 40, ""img"": ""https://farm4.staticflickr.com/3851/14770283734_cb6c34e052_b.jpg"", ""task_id"": 554, ""ebolaallprotective"": ""Yes"", ""ebolapeople"": ""Yes"", ""ebolaanyprotective"": ""Yes"", ""ebolacleaning"": ""No"", ""isMigrated"": true}",27,554,None,199,None,Yes,Yes,No,Yes,https://farm4.staticflickr.com/3851/14770283734_cb6c34e052_b.jpg,TRUE,40,554
None,2015-05-05T18:20:26.620662,2015-05-05T18:20:26.620691,961,"{""son_app_id"": 40, ""img"": ""https://farm4.staticflickr.com/3912/14770269674_63a555e566_b.jpg"", ""task_id"": 573, ""ebolaallprotective"": ""Yes"", ""ebolapeople"": ""Yes"", ""ebolaanyprotective"": ""Yes"", ""ebolacleaning"": ""No"", ""isMigrated"": true}",27,573,None,199,None,Yes,Yes,No,Yes,https://farm4.staticflickr.com/3912/14770269674_63a555e566_b.jpg,TRUE,40,573
None,2015-05-05T18:21:59.130132,2015-05-05T18:21:59.130146,962,"{""son_app_id"": 40, ""img"": ""https://farm3.staticflickr.com/2940/14772318382_3db8c2f134_b.jpg"", ""task_id"": 555, ""ebolaallprotective"": ""No"", ""ebolapeople"": ""Yes"", ""ebolaanyprotective"": ""Yes"", ""ebolacleaning"": ""Yes"", ""isMigrated"": true}",27,555,None,199,None,No,Yes,Yes,Yes,https://farm3.staticflickr.com/2940/14772318382_3db8c2f134_b.jpg,TRUE,40,555
None,2015-05-05T18:20:46.297988,2015-05-05T18:20:46.298002,964,"{""son_app_id"": 40, ""img"": ""https://farm6.staticflickr.com/5588/14772299882_c49c3a0c5d_b.jpg"", ""task_id"": 565, ""ebolaallprotective"": ""Yes"", ""ebolapeople"": ""Yes"", ""ebolaanyprotective"": ""Yes"", ""ebolacleaning"": ""No"", ""isMigrated"": true}",27,565,None,199,None,Yes,Yes,No,Yes,https://farm6.staticflickr.com/5588/14772299882_c49c3a0c5d_b.jpg,TRUE,40,565
None,2015-05-07T21:37:15.447821,2015-05-07T21:37:15.447841,1131,"{""son_app_id"": 40, ""img"": ""https://farm3.staticflickr.com/2929/14772648475_5b1f76527f_b.jpg"", ""task_id"": 548, ""ebolaallprotective"": """", ""ebolapeople"": """", ""ebolaanyprotective"": """", ""ebolacleaning"": """", ""isMigrated"": true}",27,548,None,None,174.68.88.47,,,,,https://farm3.staticflickr.com/2929/14772648475_5b1f76527f_b.jpg,TRUE,40,548
None,2015-03-15T03:43:43.675540,2015-03-15T03:43:43.675572,1159,"{""son_app_id"": 41, ""img"": ""https://farm6.staticflickr.com/5567/14586257059_fde7a18da9_b.jpg"", ""task_id"": 572, ""isRelevant"": ""NoPhoto"", ""latlancoords"": """", ""isMigrated"": true}",27,572,None,None,24.99.161.224,https://farm6.staticflickr.com/5567/14586257059_fde7a18da9_b.jpg,TRUE,NoPhoto,,41,572,,
None,2015-03-15T03:45:26.499668,2015-03-15T03:45:26.499696,1160,"{""son_app_id"": 41, ""img"": ""https://farm4.staticflickr.com/3912/14770269674_63a555e566_b.jpg"", ""task_id"": 573, ""isRelevant"": ""No"", ""latlancoords"": """", ""isMigrated"": true}",27,573,None,None,24.99.161.224,https://farm4.staticflickr.com/3912/14770269674_63a555e566_b.jpg,TRUE,No,,41,573,,
None,2015-03-15T03:45:16.040508,2015-03-15T03:45:16.040536,1175,"{""son_app_id"": 41, ""img"": ""https://farm4.staticflickr.com/3851/14770283734_cb6c34e052_b.jpg"", ""task_id"": 554, ""isRelevant"": ""No"", ""latlancoords"": """", ""isMigrated"": true}",27,554,None,None,24.99.161.224,https://farm4.staticflickr.com/3851/14770283734_cb6c34e052_b.jpg,TRUE,No,,41,554,,
None,2015-03-15T03:44:57.848174,2015-03-15T03:44:57.848202,1184,"{""son_app_id"": 41, ""img"": ""https://farm3.staticflickr.com/2929/14772648475_5b1f76527f_b.jpg"", ""task_id"": 548, ""isRelevant"": ""No"", ""latlancoords"": ""unknown"", ""isMigrated"": true}",27,548,None,None,24.99.161.224,https://farm3.staticflickr.com/2929/14772648475_5b1f76527f_b.jpg,TRUE,No,unknown,41,548,,
None,2015-03-15T03:44:08.762617,2015-03-15T03:44:08.762650,1199,"{""son_app_id"": 41, ""img"": ""https://farm3.staticflickr.com/2916/14585957550_55c68776fa_b.jpg"", ""task_id"": 564, ""isRelevant"": ""No"", ""latlancoords"": ""unknown"", ""isMigrated"": true}",27,564,None,None,24.99.161.224,https://farm3.staticflickr.com/2916/14585957550_55c68776fa_b.jpg,TRUE,No,unknown,41,564,,
None,2015-03-15T03:45:39.984138,2015-03-15T03:45:39.984165,1200,"{""son_app_id"": 41, ""img"": ""https://farm6.staticflickr.com/5588/14772299882_c49c3a0c5d_b.jpg"", ""task_id"": 565, ""isRelevant"": ""No"", ""latlancoords"": """", ""isMigrated"": true}",27,565,None,None,24.99.161.224,https://farm6.staticflickr.com/5588/14772299882_c49c3a0c5d_b.jpg,TRUE,No,,41,565,,
None,2015-03-26T05:01:15.475584,2015-03-26T05:01:15.475598,1205,"{""son_app_id"": 40, ""img"": ""https://upload.wikimedia.org/wikipedia/commons/thumb/1/15/PPE_Training.jpg/600px-PPE_Training.jpg"", ""task_id"": 576, ""ebolaallprotective"": """", ""ebolapeople"": """", ""ebolaanyprotective"": """", ""ebolacleaning"": """", ""isMigrated"": true}",27,576,None,186,None,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/1/15/PPE_Training.jpg/600px-PPE_Training.jpg,TRUE,40,576
None,2015-03-26T05:06:11.339037,2015-03-26T05:06:11.339051,1206,"{""son_app_id"": 40, ""img"": ""http://assets.nydailynews.com/polopoly_fs/1.1975129.1413388844!/img/httpImage/image.jpg_gen/derivatives/article_970/liberia-ebola.jpg"", ""task_id"": 571, ""ebolaallprotective"": ""Yes"", ""ebolapeople"": ""Yes"", ""ebolaanyprotective"": ""Yes"", ""ebolacleaning"": ""No"", ""isMigrated"": true}",27,571,None,186,None,Yes,Yes,No,Yes,http://assets.nydailynews.com/polopoly_fs/1.1975129.1413388844!/img/httpImage/image.jpg_gen/derivatives/article_970/liberia-ebola.jpg,TRUE,40,571
None,2015-03-26T05:06:37.204108,2015-03-26T05:06:37.204123,1207,"{""son_app_id"": 40, ""img"": ""http://assets.nydailynews.com/polopoly_fs/1.1975129.1413388844!/img/httpImage/image.jpg_gen/derivatives/article_970/liberia-ebola.jpg"", ""task_id"": 571, ""ebolaallprotective"": ""Yes"", ""ebolapeople"": ""Yes"", ""ebolaanyprotective"": ""Yes"", ""ebolacleaning"": ""No"", ""isMigrated"": true}",27,571,None,186,None,Yes,Yes,No,Yes,http://assets.nydailynews.com/polopoly_fs/1.1975129.1413388844!/img/httpImage/image.jpg_gen/derivatives/article_970/liberia-ebola.jpg,TRUE,40,571
None,2014-11-03T17:06:59.924633,2014-11-03T17:06:59.924655,1210,"{""son_app_id"": 40, ""img"": ""https://farm4.staticflickr.com/3851/14770283734_cb6c34e052_b.jpg"", ""task_id"": 554, ""ebolaallprotective"": ""Yes"", ""ebolapeople"": ""Yes"", ""ebolaanyprotective"": ""Yes"", ""ebolacleaning"": ""No"", ""isMigrated"": true}",27,554,None,2,None,Yes,Yes,No,Yes,https://farm4.staticflickr.com/3851/14770283734_cb6c34e052_b.jpg,TRUE,40,554
None,2014-11-03T19:48:26.414354,2014-11-03T19:48:26.414385,1211,"{""son_app_id"": 40, ""img"": ""https://farm3.staticflickr.com/2902/14586163497_fe8a24f7ca_b.jpg"", ""task_id"": 566, ""ebolaallprotective"": ""No"", ""ebolapeople"": ""Yes"", ""ebolaanyprotective"": ""Yes"", ""ebolacleaning"": ""Yes"", ""isMigrated"": true}",27,566,None,None,81.28.193.185,No,Yes,Yes,Yes,https://farm3.staticflickr.com/2902/14586163497_fe8a24f7ca_b.jpg,TRUE,40,566
None,2014-11-06T15:10:39.414332,2014-11-06T15:10:39.414352,1212,"{""son_app_id"": 40, ""img"": ""https://farm6.staticflickr.com/5567/14586257059_fde7a18da9_b.jpg"", ""task_id"": 572, ""ebolaallprotective"": """", ""ebolapeople"": ""Unknown"", ""ebolaanyprotective"": """", ""ebolacleaning"": """", ""isMigrated"": true}",27,572,None,None,128.141.90.218,,,,Unknown,https://farm6.staticflickr.com/5567/14586257059_fde7a18da9_b.jpg,TRUE,40,572
None,2014-11-06T15:13:09.391778,2014-11-06T15:13:09.391814,1213,"{""son_app_id"": 40, ""img"": ""https://farm3.staticflickr.com/2902/14586163497_fe8a24f7ca_b.jpg"", ""task_id"": 566, ""ebolaallprotective"": ""No"", ""ebolapeople"": ""Yes"", ""ebolaanyprotective"": ""Yes"", ""ebolacleaning"": ""Yes"", ""isMigrated"": true}",27,566,None,None,128.141.90.218,No,Yes,Yes,Yes,https://farm3.staticflickr.com/2902/14586163497_fe8a24f7ca_b.jpg,TRUE,40,566
None,2014-11-06T15:13:17.666026,2014-11-06T15:13:17.666053,1214,"{""son_app_id"": 40, ""img"": ""https://farm3.staticflickr.com/2927/14749881476_cf52059486_b.jpg"", ""task_id"": 550, ""ebolaallprotective"": ""No"", ""ebolapeople"": ""Yes"", ""ebolaanyprotective"": ""Yes"", ""ebolacleaning"": ""Yes"", ""isMigrated"": true}",27,550,None,None,128.141.90.218,No,Yes,Yes,Yes,https://farm3.staticflickr.com/2927/14749881476_cf52059486_b.jpg,TRUE,40,550
None,2014-11-06T15:14:26.146381,2014-11-06T15:14:26.146402,1215,"{""son_app_id"": 40, ""img"": ""https://upload.wikimedia.org/wikipedia/commons/thumb/1/15/PPE_Training.jpg/600px-PPE_Training.jpg"", ""task_id"": 576, ""ebolaallprotective"": ""Yes"", ""ebolapeople"": ""Yes"", ""ebolaanyprotective"": ""Yes"", ""ebolacleaning"": ""No"", ""isMigrated"": true}",27,576,None,None,128.141.90.218,Yes,Yes,No,Yes,https://upload.wikimedia.org/wikipedia/commons/thumb/1/15/PPE_Training.jpg/600px-PPE_Training.jpg,TRUE,40,576
None,2014-11-06T15:15:56.478505,2014-11-06T15:15:56.478538,1216,"{""son_app_id"": 40, ""img"": ""https://upload.wikimedia.org/wikipedia/commons/thumb/1/1c/New_Ebola_isolation_ward_in_Nigeria.jpg/450px-New_Ebola_isolation_ward_in_Nigeria.jpg"", ""task_id"": 569, ""ebolaallprotective"": ""No"", ""ebolapeople"": ""Yes"", ""ebolaanyprotective"": ""Yes"", ""ebolacleaning"": ""No"", ""isMigrated"": true}",27,569,None,None,128.141.90.218,No,Yes,No,Yes,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1c/New_Ebola_isolation_ward_in_Nigeria.jpg/450px-New_Ebola_isolation_ward_in_Nigeria.jpg,TRUE,40,569
None,2014-11-06T15:16:05.007879,2014-11-06T15:16:05.007907,1217,"{""son_app_id"": 40, ""img"": ""https://upload.wikimedia.org/wikipedia/commons/thumb/2/24/Ebola_Supplies_in_Lagos.jpg/800px-Ebola_Supplies_in_Lagos.jpg"", ""task_id"": 578, ""ebolaallprotective"": """", ""ebolapeople"": ""No"", ""ebolaanyprotective"": """", ""ebolacleaning"": """", ""isMigrated"": true}",27,578,None,None,128.141.90.218,,,,No,https://upload.wikimedia.org/wikipedia/commons/thumb/2/24/Ebola_Supplies_in_Lagos.jpg/800px-Ebola_Supplies_in_Lagos.jpg,TRUE,40,578
None,2015-03-26T05:05:59.710891,2015-03-26T05:05:59.710905,1221,"{""son_app_id"": 40, ""img"": ""http://assets.nydailynews.com/polopoly_fs/1.1975129.1413388844!/img/httpImage/image.jpg_gen/derivatives/article_970/liberia-ebola.jpg"", ""task_id"": 571, ""ebolaallprotective"": ""Yes"", ""ebolapeople"": ""Yes"", ""ebolaanyprotective"": ""Yes"", ""ebolacleaning"": ""No"", ""isMigrated"": true}",27,571,None,186,None,Yes,Yes,No,Yes,http://assets.nydailynews.com/polopoly_fs/1.1975129.1413388844!/img/httpImage/image.jpg_gen/derivatives/article_970/liberia-ebola.jpg,TRUE,40,571
None,2015-03-26T05:06:30.099200,2015-03-26T05:06:30.099215,1222,"{""son_app_id"": 40, ""img"": ""http://assets.nydailynews.com/polopoly_fs/1.1975129.1413388844!/img/httpImage/image.jpg_gen/derivatives/article_970/liberia-ebola.jpg"", ""task_id"": 571, ""ebolaallprotective"": ""Yes"", ""ebolapeople"": ""Yes"", ""ebolaanyprotective"": ""Yes"", ""ebolacleaning"": ""No"", ""isMigrated"": true}",27,571,None,186,None,Yes,Yes,No,Yes,http://assets.nydailynews.com/polopoly_fs/1.1975129.1413388844!/img/httpImage/image.jpg_gen/derivatives/article_970/liberia-ebola.jpg,TRUE,40,571
None,2014-11-03T17:06:23.650461,2014-11-03T17:06:23.650482,1223,"{""son_app_id"": 40, ""img"": ""https://farm3.staticflickr.com/2929/14772648475_5b1f76527f_b.jpg"", ""task_id"": 548, ""ebolaallprotective"": """", ""ebolapeople"": ""No"", ""ebolaanyprotective"": """", ""ebolacleaning"": """", ""isMigrated"": true}",27,548,None,2,None,,,,No,https://farm3.staticflickr.com/2929/14772648475_5b1f76527f_b.jpg,TRUE,40,548
None,2014-11-04T11:17:06.269148,2014-11-04T11:17:06.269169,1224,"{""son_app_id"": 40, ""img"": ""https://farm3.staticflickr.com/2902/14586163497_fe8a24f7ca_b.jpg"", ""task_id"": 566, ""ebolaallprotective"": ""No"", ""ebolapeople"": ""Yes"", ""ebolaanyprotective"": ""Yes"", ""ebolacleaning"": ""Yes"", ""isMigrated"": true}",27,566,None,2,None,No,Yes,Yes,Yes,https://farm3.staticflickr.com/2902/14586163497_fe8a24f7ca_b.jpg,TRUE,40,566
None,2014-11-06T15:11:41.112293,2014-11-06T15:11:41.112326,1225,"{""son_app_id"": 40, ""img"": ""https://farm4.staticflickr.com/3851/14770283734_cb6c34e052_b.jpg"", ""task_id"": 554, ""ebolaallprotective"": ""Yes"", ""ebolapeople"": ""Yes"", ""ebolaanyprotective"": ""Yes"", ""ebolacleaning"": ""No"", ""isMigrated"": true}",27,554,None,None,128.141.90.218,Yes,Yes,No,Yes,https://farm4.staticflickr.com/3851/14770283734_cb6c34e052_b.jpg,TRUE,40,554
None,2014-11-06T15:12:18.436778,2014-11-06T15:12:18.436800,1226,"{""son_app_id"": 40, ""img"": ""https://farm6.staticflickr.com/5581/14586200430_a71ff808d4_b.jpg"", ""task_id"": 549, ""ebolaallprotective"": ""No"", ""ebolapeople"": ""Yes"", ""ebolaanyprotective"": ""No"", ""ebolacleaning"": ""No"", ""isMigrated"": true}",27,549,None,None,128.141.90.218,No,No,No,Yes,https://farm6.staticflickr.com/5581/14586200430_a71ff808d4_b.jpg,TRUE,40,549
None,2014-11-06T15:13:49.363666,2014-11-06T15:13:49.363693,1227,"{""son_app_id"": 40, ""img"": ""https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/PPE_demonstration.jpg/800px-PPE_demonstration.jpg"", ""task_id"": 567, ""ebolaallprotective"": ""No"", ""ebolapeople"": ""Yes"", ""ebolaanyprotective"": ""Yes"", ""ebolacleaning"": ""No"", ""isMigrated"": true}",27,567,None,None,128.141.90.218,No,Yes,No,Yes,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/PPE_demonstration.jpg/800px-PPE_demonstration.jpg,TRUE,40,567
None,2014-11-06T15:14:41.018122,2014-11-06T15:14:41.018143,1228,"{""son_app_id"": 40, ""img"": ""https://upload.wikimedia.org/wikipedia/commons/thumb/f/fa/Donning_PPE-_Put_on_Coverall_CDC08.webm/640px--Donning_PPE-_Put_on_Coverall_CDC08.webm.jpg"", ""task_id"": 556, ""ebolaallprotective"": ""Unknown"", ""ebolapeople"": ""Yes"", ""ebolaanyprotective"": ""Yes"", ""ebolacleaning"": ""No"", ""isMigrated"": true}",27,556,None,None,128.141.90.218,Unknown,Yes,No,Yes,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fa/Donning_PPE-_Put_on_Coverall_CDC08.webm/640px--Donning_PPE-_Put_on_Coverall_CDC08.webm.jpg,TRUE,40,556
None,2014-11-06T15:15:30.167936,2014-11-06T15:15:30.167958,1229,"{""son_app_id"": 40, ""img"": ""https://upload.wikimedia.org/wikipedia/commons/thumb/8/83/Preparing_to_enter_Ebola_treatment_unit_%282%29.jpg/400px-Preparing_to_enter_Ebola_treatment_unit_%282%29.jpg"", ""task_id"": 577, ""ebolaallprotective"": ""No"", ""ebolapeople"": ""Yes"", ""ebolaanyprotective"": ""Yes"", ""ebolacleaning"": ""No"", ""isMigrated"": true}",27,577,None,None,128.141.90.218,No,Yes,No,Yes,https://upload.wikimedia.org/wikipedia/commons/thumb/8/83/Preparing_to_enter_Ebola_treatment_unit_%282%29.jpg/400px-Preparing_to_enter_Ebola_treatment_unit_%282%29.jpg,TRUE,40,577
